col0 col1 col2
2454964.5123446533 0.9998140779042203 0.00016312149311397298
2454964.532779102 0.9999597513144028 0.00016326960543568784
2454964.5532134506 0.9998511120297604 0.00016313609715590735
2454964.573647699 0.9998221361914451 0.00016326533882776034
2454964.594082047 0.99948131900558 0.0001631924579188717
2454964.6145164957 0.9997625140006732 0.00016327692323487176
2454964.634950744 1.0001515046089062 0.0001633442253915464
2454964.6553850924 0.9998392560272878 0.00016330893204351797
2454964.6758195404 0.9997308054444196 0.00016327588148025524
2454964.6962538883 0.9998418243583811 0.00016330928506555137
2454964.716688136 0.9995576419236948 0.00016333480261985044
2454964.737122484 0.9998203035201133 0.00016331436712240503
2454964.757556932 1.0000386336195004 0.00016331790142473247
2454964.77799118 1.0000989078934996 0.0001632117704093368
2454964.7984255273 1.0003978322583476 0.00016336007252829943
2454964.818859975 0.9999979133898192 0.0001632021280940405
2454964.8392942226 1.0005067418123044 0.00016325896409591926
2454964.85972857 0.9999687016272472 0.00016329527185729312
2454964.8801629175 1.0006215521323687 0.00016328047632471407
2454964.9005972645 1.000058959462657 0.00016341496647228276
2454964.921031612 1.0000927602032497 0.00016319037091450472
2454964.941465959 1.000176933878951 0.0001632695454511346
2454964.9619003064 0.9998821447649772 0.00016326160778683905
2454964.9823346534 1.0001563040052097 0.000163051527342031
2454965.0027690004 0.9998217605031051 0.00016323808783788457
2454965.023203247 0.9999581529024986 0.00016311751172791731
2454965.0436376943 1.0002265800381018 0.0001633147111979673
2454965.064072041 1.0001914078671554 0.00016333819948480526
2454965.0845062877 0.9998935970901517 0.00016339116716771907
2454965.104940634 1.0001607652353672 0.00016332389260891963
2454965.125375081 1.0001071758461169 0.00016340078459347064
2454965.1458093273 0.9998660611861352 0.00016336322810192786
2454965.166243674 1.0001916971528324 0.00016339735351753547
2454965.18667812 1.0001003778953568 0.00016327022771990717
2454965.207112466 1.0002688842293945 0.00016335376854811665
2454965.2275467124 0.9998251759506005 0.00016338101536685065
2454965.2479810584 1.0001881743423062 0.00016342723301126036
2454965.2684155046 0.9998888366815347 0.00016339513614921144
2454965.2888497505 0.9999795556287765 0.00016335090849991274
2454965.309284096 0.9998896726705555 0.00016333626537605198
2454965.329718542 1.000053762620507 0.00016334825227581434
2454965.3501527878 0.9999414098355184 0.00016332638725289911
2454965.3705871333 1.0000028609472358 0.00016326447196934792
2454965.391021479 1.00023245063285 0.000163228963554855
2454965.4114558245 1.0000784367671511 0.0001633915289338244
2454965.43189017 1.0001909651320555 0.0001633707852541809
2454965.452324515 1.0001093097192553 0.00016325830616689048
2454965.472758961 1.0000789124293752 0.00016330255391599355
2454965.493193206 0.9998710824532312 0.00016337159160266683
2454965.513627551 0.9998596395782774 0.00016340038076824713
2454965.534061796 0.9999731796395558 0.00016331939244057265
2454965.5544962413 0.999758319616258 0.0001632934024900187
2454965.5749305864 0.9998704883548588 0.0001633196019888635
2454965.595364831 0.9999915367699928 0.0001632984094595906
2454965.6157992757 1.000030276932613 0.00016342173317000379
2454965.636233621 1.0001429218689413 0.00016349329164668314
2454965.656667965 0.9999501737897685 0.00016336237045818598
2454965.67710221 0.9998752553153573 0.0001633558969847979
2454965.6975366543 1.0001505524488137 0.0001632979666496004
2454965.7179709985 0.9998778774347181 0.00016342403136250817
2454965.738405243 0.9997789402865802 0.0001632551991479665
2454965.7588396873 1.0001426853720792 0.0001634054177319892
2454965.7792740315 1.0000177612652315 0.00016326433312126103
2454965.7997082756 0.9999448085990825 0.00016328368953554052
2454965.82014262 0.9998537959587606 0.00016322362344134452
2454965.8405770636 0.9999713909232459 0.00016332559998262893
2454965.8610113077 1.0002930061296453 0.00016334593604081784
2454965.8814456514 1.000101920856488 0.00016338362237128379
2454965.9018800952 0.9999117880490925 0.0001633663043830775
2454965.922314339 1.000082848076059 0.00016333006412645973
2454965.942748682 1.000251644240607 0.00016328739081775825
2454965.963183026 0.9999583969895156 0.0001633892038844859
2454965.983617469 1.0001883463216799 0.00016341869613336178
2454966.004051713 0.9998943827728051 0.00016340538775018825
2454966.024486056 1.000261540099259 0.00016340415178404857
2454966.044920399 1.00025415102412 0.0001634333518620124
2454966.065354742 1.000096796950753 0.0001634617632840851
2454966.0857890854 0.999925614387608 0.00016347245185953005
2454966.106223428 1.000047444414934 0.00016342663946269378
2454966.1266577714 0.9998683350034344 0.00016339926677639446
2454966.147092114 0.9997264175830883 0.00016335972608625928
2454966.167526457 1.0001167046841017 0.00016351756436601582
2454966.1879607993 0.9998913413543242 0.00016336819333100707
2454966.208395242 0.9999637012602994 0.00016343715406954618
2454966.2288294844 0.9999013557122552 0.00016346226983490015
2454966.249263827 1.000079868919606 0.00016344637789699918
2454966.2696981695 0.9998773358344585 0.00016347148813999045
2454966.290132512 1.0000226492763138 0.0001634406603703094
2454966.3105668537 0.9998807937799148 0.0001634777106049072
2454966.331001096 0.9997361365914832 0.00016350119317709396
2454966.351435538 0.9997744021478108 0.00016346260635694516
2454966.3718698802 0.9999746685906618 0.00016353972711422648
2454966.392304222 1.000170703856584 0.00016346108044920654
2454966.412738564 0.9999567281421091 0.00016347878741890698
2454966.433172906 0.9999958278061699 0.00016343550727454775
2454966.453607247 0.9997038949260894 0.00016350600535216031
2454966.474041489 0.9999449272580867 0.00016352006280449444
2454966.4944759305 1.0000572182489975 0.00016346095276285617
2454966.514910272 0.9997679093351586 0.00016354441157722654
2454966.535344513 0.9998619014048745 0.00016350004237166785
2454966.5557789546 0.999590233307744 0.00016347895381460008
2454966.576213296 1.0004567923544976 0.00016360116960228817
2454966.596647537 1.0000675889357746 0.00016357846802856336
2454966.6170818782 1.0001416154194873 0.00016350043190728613
2454966.637516319 0.9998871728325055 0.0001635864770936562
2454966.6579506597 1.0001599720013237 0.0001635457546791289
2454966.6783849006 1.0001456661981587 0.00016354248819803552
2454966.6988193416 0.9999747288988988 0.00016353288087073308
2454966.719253682 0.9999416499255396 0.00016359044129951963
2454966.739687923 0.9999703184154564 0.00016357428277512983
2454966.7601222633 0.9995159756062673 0.00016349288355327308
2454966.7805567035 0.9999361068826953 0.0001635601564530186
2454966.800990944 0.9999647159094296 0.00016352558881164287
2454966.8214252843 0.9999943974652702 0.00016362476355925157
2454966.8418596247 0.9999834308153696 0.00016359127586275388
2454966.8622939647 0.9999415905466326 0.00016358604853849415
2454966.8827283047 1.0005004148866157 0.00016368671004341945
2454966.9031626447 1.0001236130042788 0.000163616069133657
2454966.9235969847 1.000140658443631 0.00016359995312676567
2454966.9440313242 1.000129334092729 0.00016362932577839456
2454966.9644656642 1.0001006065478175 0.00016359218287458714
2454966.9848999036 1.0000542366642473 0.0001636227016738582
2454967.0053343433 1.0001840471856933 0.00016360652161208198
2454967.025768683 0.9999376576141867 0.0001635765899752013
2454967.0462029222 1.0001664057140576 0.00016362105987759764
2454967.0666373614 1.0002082445532487 0.00016367241571262222
2454967.0870717005 1.0000251514390794 0.00016362504685815167
2454967.10750594 0.9999463594965088 0.00016360918140434535
2454967.127940279 0.9997573065798406 0.00016360630497125913
2454967.1483747177 1.000229819072313 0.00016365046940646096
2454967.1688090567 1.0002488915801815 0.00016361204671697493
2454967.1892432957 1.0001202746744569 0.00016366013459484063
2454967.2096777344 1.000191676678634 0.00016365772440568756
2454967.230112073 0.999683518200028 0.00016362387099979074
2454967.2505463115 1.0000594818191852 0.00016360148563517046
2454967.27098065 1.00017105564458 0.00016364782951955239
2454967.291415089 0.9997778054858681 0.0001636145452401933
2454967.311849327 0.9999870068271375 0.00016363694693095744
2454967.3322836654 0.9996336887176602 0.00016361135914575743
2454967.3527181037 1.0001169387090967 0.0001636159749248943
2454967.3731523417 0.9998119555053945 0.00016363486151633062
2454967.4140210175 1.0002910981193773 0.0001637340631891155
2454967.4344553556 0.9999716292645805 0.00016368086802209545
2454967.4548896933 0.9998052204495641 0.00016368698917584021
2454967.475324031 0.9998751934233728 0.0001636591611960976
2454967.4957584688 0.999761949435056 0.0001635864540485672
2454967.5161927063 1.000316965334077 0.0001636256257828397
2454967.5366270435 0.999979139187513 0.00016361567699557512
2454967.557061281 0.9999362848222222 0.00016363912330228704
2454967.5774957184 1.0002170737763554 0.00016360844356399945
2454967.5979300556 1.0001007294000628 0.00016357685141848006
2454967.6183642927 1.000011801455179 0.00016365086720840214
2454967.63879863 0.9997434683978577 0.00016360292600864037
2454967.6592330667 1.000199908568949 0.00016367740504380228
2454967.6796674035 0.999910774846255 0.00016356416953516794
2454967.70010174 0.9998568941951612 0.00016363390398629386
2454967.720536077 0.9995900556244094 0.00016361639404578445
2454967.7409704137 1.0000879724181437 0.00016368235459883267
2454967.7614046503 0.9999624508284658 0.00016369497945132764
2454967.781838987 1.0000268208240215 0.0001636854139983051
2454967.8022734234 0.999896293159926 0.00016363625217538508
2454967.8227077597 1.0000271784609267 0.00016374438621457948
2454967.843141996 0.9998232801071691 0.00016369093620451354
2454967.8635764318 0.9999275835679665 0.00016368658074622153
2454967.884010768 0.9998651794847282 0.00016366291595194758
2454967.904445104 0.9999358674205543 0.00016371720893594961
2454967.92487934 1.000039933921876 0.00016370685957883807
2454967.945313776 0.9998756093473109 0.00016373607476686587
2454967.9657481113 0.9998034309113892 0.00016371480384984256
2454967.986182347 0.9997628416281545 0.0001637314456793115
2454968.0066167824 1.0000919076889185 0.00016373133586525756
2454968.027051118 0.9998562368358658 0.0001637555027165248
2454968.0474853534 0.9999561912284468 0.0001637559034415113
2454968.0679196888 1.0001339898518185 0.00016377712418599527
2454968.088354124 1.0000463723915232 0.00016378408520719817
2454968.1087883594 0.9999412890329582 0.00016372607365576174
2454968.1292226943 1.000222387647001 0.0001637491295240627
2454968.1496571293 1.0001420400781906 0.00016374079929786872
2454968.170091464 0.9999849792579646 0.00016376944232395676
2454968.190525699 0.999934671152104 0.00016374899971721132
2454968.210960034 1.0000306379141566 0.0001637385402177238
2454968.2313944683 1.0002855175145027 0.00016378761383576597
2454968.251828703 1.0002093398974188 0.00016379741798094709
2454968.2722630375 1.0001092000571274 0.00016377735469440732
2454968.292697272 0.9999455782442683 0.00016377418761205113
2454968.313131706 1.0002398610427279 0.00016376727989832283
2454968.3335660403 1.0004640462508372 0.00016379749819425804
2454968.3540002746 1.0001970051286306 0.00016377675408255128
2454968.3744347086 0.9999940987655631 0.00016378348610122936
2454968.3948690426 1.0002486890474886 0.00016379033219651382
2454968.4153033765 1.0001546856795933 0.0001637957613897763
2454968.43573761 1.0002683612889258 0.00016380985264356584
2454968.456172044 1.0000490584561608 0.00016380614565298415
2454968.4766063774 0.9998995580075456 0.00016376108286202842
2454968.497040611 0.9999546367257134 0.0001637783141614262
2454968.5174750444 1.0001330505095978 0.00016379682242452037
2454968.537909378 1.0001326931791532 0.00016378576446013637
2454968.558343611 0.9999574976550687 0.00016377426711863162
2454968.578777944 1.0004241916068004 0.00016383802258061758
2454968.5992123773 1.00018443600911 0.00016379618451247495
2454968.6196466107 1.0002464322758324 0.00016379776036450696
2454968.6400809432 0.999738245300457 0.00016375686438249677
2454968.6605153764 1.0001899234690683 0.0001637400687389502
2454968.680949709 1.0000610427460175 0.00016378230645138815
2454968.701383942 0.9997102257407648 0.00016379412426076567
2454968.7218182744 0.9998057234040169 0.00016379421620514947
2454968.7422527066 0.9997439053527597 0.0001637890304490485
2454968.762686939 0.9996840522763527 0.0001637917982584589
2454968.7831212715 0.9998223537096211 0.00016377700300458447
2454968.8035557037 0.9997797904766594 0.00016378441906444573
2454968.8239899357 0.9995629787241399 0.000163743493861404
2454968.844424268 0.9995515315736259 0.00016377410895030133
2454968.8648586 0.999714156933745 0.00016379438811316244
2454968.885292932 0.9996072682790446 0.00016370515092179136
2454968.9057272635 0.9999940982807934 0.00016381850952897395
2454968.9261615956 1.0000540098208455 0.00016380973147226926
2454968.946595827 0.9996190696930775 0.00016374462168806733
2454968.967030259 0.9997644077170065 0.0001637851389604747
2454968.98746459 0.9995655363756876 0.00016379189425819778
2454969.0078988215 0.9996495921844393 0.00016379598192077047
2454969.0283332528 1.0001178559024704 0.00016379187878176908
2454969.048767584 1.0000801204859497 0.00016381633845552772
2454969.069201815 1.0001523724497734 0.00016381879154474187
2454969.089636146 1.000065753709496 0.00016377649530224618
2454969.110070577 1.000203698028314 0.0001637828097986874
2454969.130504908 1.0002778565829626 0.000163796887734845
2454969.1509391386 1.0002631920467953 0.00016375709823529137
2454969.1713735694 0.999948434977729 0.0001637957320458193
2454969.1918079 1.0002768407345508 0.00016379738803687968
2454969.21224213 1.000025633373842 0.00016382116788624397
2454969.232676461 1.0002088223166496 0.00016379137490080492
2454969.253110891 1.0002004164513174 0.00016381425564654872
2454969.2735451213 0.9999484356724283 0.00016377313561256453
2454969.2939794515 0.9999757380881912 0.00016380868391833154
2454969.314413882 1.0001607716370935 0.0001637574697504767
2454969.3348481115 0.9998460243890691 0.00016379363786098728
2454969.3552824417 1.0001034840627987 0.00016379736423566052
2454969.3757167715 1.0001052117740141 0.0001638101321520237
2454969.396151101 1.0000181808828554 0.00016379561183473094
2454969.4165854305 1.0001428834135129 0.00016378634318809884
2454969.4370197603 0.9999496305685344 0.00016379661427299503
2454969.4574541897 0.9998181351394801 0.00016370453458585627
2454969.477888419 0.999985574962331 0.00016381269831260142
2454969.498322748 0.9999360417839681 0.00016376293137950273
2454969.5187570774 1.0002325239421874 0.00016378405003199514
2454969.539191406 1.000045777294891 0.00016380722990289582
2454969.5596257355 0.9996683563366917 0.00016380622509170717
2454969.5800600643 1.0000294447261098 0.00016382397848667876
2454969.600494393 1.0001738059631657 0.0001637607715804228
2454969.620928722 0.999569960126393 0.00016378225825705613
2454969.6413630503 1.0002309022005802 0.00016380753469932887
