#star_temp(K)rad_planet(R*)     b        x_pos   rel_intens 
   3600.000      0.050      0.500      1.000      1.000
   3600.000      0.050      0.500      0.996      1.000
   3600.000      0.050      0.500      0.992      1.000
   3600.000      0.050      0.500      0.988      1.000
   3600.000      0.050      0.500      0.984      1.000
   3600.000      0.050      0.500      0.980      1.000
   3600.000      0.050      0.500      0.976      1.000
   3600.000      0.050      0.500      0.972      1.000
   3600.000      0.050      0.500      0.968      1.000
   3600.000      0.050      0.500      0.964      1.000
   3600.000      0.050      0.500      0.960      1.000
   3600.000      0.050      0.500      0.956      1.000
   3600.000      0.050      0.500      0.952      1.000
   3600.000      0.050      0.500      0.948      1.000
   3600.000      0.050      0.500      0.944      1.000
   3600.000      0.050      0.500      0.940      1.000
   3600.000      0.050      0.500      0.936      1.000
   3600.000      0.050      0.500      0.932      1.000
   3600.000      0.050      0.500      0.928      1.000
   3600.000      0.050      0.500      0.924      1.000
   3600.000      0.050      0.500      0.920      1.000
   3600.000      0.050      0.500      0.916      1.000
   3600.000      0.050      0.500      0.912      1.000
   3600.000      0.050      0.500      0.908      1.000
   3600.000      0.050      0.500      0.904      1.000
   3600.000      0.050      0.500      0.900      1.000
   3600.000      0.050      0.500      0.896      1.000
   3600.000      0.050      0.500      0.892      1.000
   3600.000      0.050      0.500      0.888      1.000
   3600.000      0.050      0.500      0.884      1.000
   3600.000      0.050      0.500      0.880      1.000
   3600.000      0.050      0.500      0.876      1.000
   3600.000      0.050      0.500      0.872      1.000
   3600.000      0.050      0.500      0.868      0.999
   3600.000      0.050      0.500      0.864      0.999
   3600.000      0.050      0.500      0.860      0.999
   3600.000      0.050      0.500      0.856      0.999
   3600.000      0.050      0.500      0.852      0.999
   3600.000      0.050      0.500      0.848      0.999
   3600.000      0.050      0.500      0.844      0.999
   3600.000      0.050      0.500      0.840      0.999
   3600.000      0.050      0.500      0.836      0.999
   3600.000      0.050      0.500      0.832      0.999
   3600.000      0.050      0.500      0.828      0.999
   3600.000      0.050      0.500      0.824      0.999
   3600.000      0.050      0.500      0.820      0.999
   3600.000      0.050      0.500      0.816      0.999
   3600.000      0.050      0.500      0.812      0.999
   3600.000      0.050      0.500      0.808      0.998
   3600.000      0.050      0.500      0.804      0.998
   3600.000      0.050      0.500      0.800      0.998
   3600.000      0.050      0.500      0.796      0.998
   3600.000      0.050      0.500      0.792      0.998
   3600.000      0.050      0.500      0.788      0.998
   3600.000      0.050      0.500      0.784      0.998
   3600.000      0.050      0.500      0.780      0.998
   3600.000      0.050      0.500      0.776      0.998
   3600.000      0.050      0.500      0.772      0.998
   3600.000      0.050      0.500      0.768      0.998
   3600.000      0.050      0.500      0.764      0.998
   3600.000      0.050      0.500      0.760      0.998
   3600.000      0.050      0.500      0.756      0.998
   3600.000      0.050      0.500      0.752      0.998
   3600.000      0.050      0.500      0.747      0.998
   3600.000      0.050      0.500      0.743      0.998
   3600.000      0.050      0.500      0.739      0.998
   3600.000      0.050      0.500      0.735      0.998
   3600.000      0.050      0.500      0.731      0.998
   3600.000      0.050      0.500      0.727      0.998
   3600.000      0.050      0.500      0.723      0.998
   3600.000      0.050      0.500      0.719      0.998
   3600.000      0.050      0.500      0.715      0.998
   3600.000      0.050      0.500      0.711      0.998
   3600.000      0.050      0.500      0.707      0.998
   3600.000      0.050      0.500      0.703      0.998
   3600.000      0.050      0.500      0.699      0.998
   3600.000      0.050      0.500      0.695      0.998
   3600.000      0.050      0.500      0.691      0.998
   3600.000      0.050      0.500      0.687      0.998
