#star_temp(K)rad_planet(R*)     b        x_pos   rel_intens 
   3600.000      0.050      0.900      1.000      1.000
   3600.000      0.050      0.900      0.996      1.000
   3600.000      0.050      0.900      0.992      1.000
   3600.000      0.050      0.900      0.988      1.000
   3600.000      0.050      0.900      0.984      1.000
   3600.000      0.050      0.900      0.980      1.000
   3600.000      0.050      0.900      0.976      1.000
   3600.000      0.050      0.900      0.972      1.000
   3600.000      0.050      0.900      0.968      1.000
   3600.000      0.050      0.900      0.964      1.000
   3600.000      0.050      0.900      0.960      1.000
   3600.000      0.050      0.900      0.956      1.000
   3600.000      0.050      0.900      0.952      1.000
   3600.000      0.050      0.900      0.948      1.000
   3600.000      0.050      0.900      0.944      1.000
   3600.000      0.050      0.900      0.940      1.000
   3600.000      0.050      0.900      0.936      1.000
   3600.000      0.050      0.900      0.932      1.000
   3600.000      0.050      0.900      0.928      1.000
   3600.000      0.050      0.900      0.924      1.000
   3600.000      0.050      0.900      0.920      1.000
   3600.000      0.050      0.900      0.916      1.000
   3600.000      0.050      0.900      0.912      1.000
   3600.000      0.050      0.900      0.908      1.000
   3600.000      0.050      0.900      0.904      1.000
   3600.000      0.050      0.900      0.900      1.000
   3600.000      0.050      0.900      0.896      1.000
   3600.000      0.050      0.900      0.892      1.000
   3600.000      0.050      0.900      0.888      1.000
   3600.000      0.050      0.900      0.884      1.000
   3600.000      0.050      0.900      0.880      1.000
   3600.000      0.050      0.900      0.876      1.000
   3600.000      0.050      0.900      0.872      1.000
   3600.000      0.050      0.900      0.868      1.000
   3600.000      0.050      0.900      0.864      1.000
   3600.000      0.050      0.900      0.860      1.000
   3600.000      0.050      0.900      0.856      1.000
   3600.000      0.050      0.900      0.852      1.000
   3600.000      0.050      0.900      0.848      1.000
   3600.000      0.050      0.900      0.844      1.000
   3600.000      0.050      0.900      0.840      1.000
   3600.000      0.050      0.900      0.836      1.000
   3600.000      0.050      0.900      0.832      1.000
   3600.000      0.050      0.900      0.828      1.000
   3600.000      0.050      0.900      0.824      1.000
   3600.000      0.050      0.900      0.820      1.000
   3600.000      0.050      0.900      0.816      1.000
   3600.000      0.050      0.900      0.812      1.000
   3600.000      0.050      0.900      0.808      1.000
   3600.000      0.050      0.900      0.804      1.000
   3600.000      0.050      0.900      0.800      1.000
   3600.000      0.050      0.900      0.796      1.000
   3600.000      0.050      0.900      0.792      1.000
   3600.000      0.050      0.900      0.788      1.000
   3600.000      0.050      0.900      0.784      1.000
   3600.000      0.050      0.900      0.780      1.000
   3600.000      0.050      0.900      0.776      1.000
   3600.000      0.050      0.900      0.772      1.000
   3600.000      0.050      0.900      0.768      1.000
   3600.000      0.050      0.900      0.764      1.000
   3600.000      0.050      0.900      0.760      1.000
   3600.000      0.050      0.900      0.756      1.000
   3600.000      0.050      0.900      0.752      1.000
   3600.000      0.050      0.900      0.747      1.000
   3600.000      0.050      0.900      0.743      1.000
   3600.000      0.050      0.900      0.739      1.000
   3600.000      0.050      0.900      0.735      1.000
   3600.000      0.050      0.900      0.731      1.000
   3600.000      0.050      0.900      0.727      1.000
   3600.000      0.050      0.900      0.723      1.000
   3600.000      0.050      0.900      0.719      1.000
   3600.000      0.050      0.900      0.715      1.000
   3600.000      0.050      0.900      0.711      1.000
   3600.000      0.050      0.900      0.707      1.000
   3600.000      0.050      0.900      0.703      1.000
   3600.000      0.050      0.900      0.699      1.000
   3600.000      0.050      0.900      0.695      1.000
   3600.000      0.050      0.900      0.691      1.000
   3600.000      0.050      0.900      0.687      1.000
   3600.000      0.050      0.900      0.683      1.000
   3600.000      0.050      0.900      0.679      1.000
   3600.000      0.050      0.900      0.675      1.000
   3600.000      0.050      0.900      0.671      1.000
   3600.000      0.050      0.900      0.667      1.000
   3600.000      0.050      0.900      0.663      1.000
   3600.000      0.050      0.900      0.659      1.000
   3600.000      0.050      0.900      0.655      1.000
   3600.000      0.050      0.900      0.651      1.000
   3600.000      0.050      0.900      0.647      1.000
   3600.000      0.050      0.900      0.643      1.000
   3600.000      0.050      0.900      0.639      1.000
   3600.000      0.050      0.900      0.635      1.000
   3600.000      0.050      0.900      0.631      1.000
   3600.000      0.050      0.900      0.627      1.000
   3600.000      0.050      0.900      0.623      1.000
   3600.000      0.050      0.900      0.619      1.000
   3600.000      0.050      0.900      0.615      1.000
   3600.000      0.050      0.900      0.611      1.000
   3600.000      0.050      0.900      0.607      1.000
   3600.000      0.050      0.900      0.603      1.000
   3600.000      0.050      0.900      0.599      1.000
   3600.000      0.050      0.900      0.595      1.000
   3600.000      0.050      0.900      0.591      1.000
   3600.000      0.050      0.900      0.587      1.000
   3600.000      0.050      0.900      0.583      1.000
   3600.000      0.050      0.900      0.579      1.000
   3600.000      0.050      0.900      0.575      1.000
   3600.000      0.050      0.900      0.571      1.000
   3600.000      0.050      0.900      0.567      1.000
   3600.000      0.050      0.900      0.563      1.000
   3600.000      0.050      0.900      0.559      1.000
   3600.000      0.050      0.900      0.555      1.000
   3600.000      0.050      0.900      0.551      1.000
   3600.000      0.050      0.900      0.547      1.000
   3600.000      0.050      0.900      0.543      1.000
   3600.000      0.050      0.900      0.539      1.000
   3600.000      0.050      0.900      0.535      1.000
   3600.000      0.050      0.900      0.531      1.000
   3600.000      0.050      0.900      0.527      1.000
   3600.000      0.050      0.900      0.523      1.000
   3600.000      0.050      0.900      0.519      1.000
   3600.000      0.050      0.900      0.515      1.000
   3600.000      0.050      0.900      0.511      1.000
   3600.000      0.050      0.900      0.507      1.000
   3600.000      0.050      0.900      0.503      1.000
   3600.000      0.050      0.900      0.499      1.000
   3600.000      0.050      0.900      0.495      1.000
   3600.000      0.050      0.900      0.491      1.000
   3600.000      0.050      0.900      0.487      1.000
   3600.000      0.050      0.900      0.483      1.000
   3600.000      0.050      0.900      0.479      1.000
   3600.000      0.050      0.900      0.475      1.000
   3600.000      0.050      0.900      0.471      1.000
   3600.000      0.050      0.900      0.467      1.000
