#star_temp(K)rad_planet(R*)     b        x_pos   rel_intens 
   3600.000      0.050      0.050      1.000      0.999
   3600.000      0.050      0.050      0.996      0.999
   3600.000      0.050      0.050      0.992      0.999
   3600.000      0.050      0.050      0.988      0.999
   3600.000      0.050      0.050      0.984      0.999
   3600.000      0.050      0.050      0.980      0.999
   3600.000      0.050      0.050      0.976      0.999
   3600.000      0.050      0.050      0.972      0.999
   3600.000      0.050      0.050      0.968      0.999
   3600.000      0.050      0.050      0.964      0.999
   3600.000      0.050      0.050      0.960      0.999
   3600.000      0.050      0.050      0.956      0.999
   3600.000      0.050      0.050      0.952      0.999
   3600.000      0.050      0.050      0.948      0.999
   3600.000      0.050      0.050      0.944      0.998
   3600.000      0.050      0.050      0.940      0.998
   3600.000      0.050      0.050      0.936      0.998
   3600.000      0.050      0.050      0.932      0.998
   3600.000      0.050      0.050      0.928      0.998
   3600.000      0.050      0.050      0.924      0.998
   3600.000      0.050      0.050      0.920      0.998
   3600.000      0.050      0.050      0.916      0.998
   3600.000      0.050      0.050      0.912      0.998
   3600.000      0.050      0.050      0.908      0.998
   3600.000      0.050      0.050      0.904      0.998
   3600.000      0.050      0.050      0.900      0.998
   3600.000      0.050      0.050      0.896      0.998
   3600.000      0.050      0.050      0.892      0.998
   3600.000      0.050      0.050      0.888      0.998
   3600.000      0.050      0.050      0.884      0.998
   3600.000      0.050      0.050      0.880      0.998
   3600.000      0.050      0.050      0.876      0.998
   3600.000      0.050      0.050      0.872      0.998
   3600.000      0.050      0.050      0.868      0.998
   3600.000      0.050      0.050      0.864      0.998
   3600.000      0.050      0.050      0.860      0.998
   3600.000      0.050      0.050      0.856      0.998
   3600.000      0.050      0.050      0.852      0.998
   3600.000      0.050      0.050      0.848      0.998
   3600.000      0.050      0.050      0.844      0.998
   3600.000      0.050      0.050      0.840      0.998
   3600.000      0.050      0.050      0.836      0.998
   3600.000      0.050      0.050      0.832      0.998
   3600.000      0.050      0.050      0.828      0.998
   3600.000      0.050      0.050      0.824      0.998
   3600.000      0.050      0.050      0.820      0.998
   3600.000      0.050      0.050      0.816      0.998
   3600.000      0.050      0.050      0.812      0.998
   3600.000      0.050      0.050      0.808      0.998
   3600.000      0.050      0.050      0.804      0.998
   3600.000      0.050      0.050      0.800      0.998
   3600.000      0.050      0.050      0.796      0.998
   3600.000      0.050      0.050      0.792      0.998
   3600.000      0.050      0.050      0.788      0.998
   3600.000      0.050      0.050      0.784      0.998
   3600.000      0.050      0.050      0.780      0.998
   3600.000      0.050      0.050      0.776      0.998
   3600.000      0.050      0.050      0.772      0.998
   3600.000      0.050      0.050      0.768      0.998
   3600.000      0.050      0.050      0.764      0.998
   3600.000      0.050      0.050      0.760      0.998
   3600.000      0.050      0.050      0.756      0.997
   3600.000      0.050      0.050      0.752      0.997
   3600.000      0.050      0.050      0.747      0.997
   3600.000      0.050      0.050      0.743      0.997
   3600.000      0.050      0.050      0.739      0.997
   3600.000      0.050      0.050      0.735      0.997
   3600.000      0.050      0.050      0.731      0.997
   3600.000      0.050      0.050      0.727      0.997
   3600.000      0.050      0.050      0.723      0.997
   3600.000      0.050      0.050      0.719      0.997
   3600.000      0.050      0.050      0.715      0.997
   3600.000      0.050      0.050      0.711      0.997
   3600.000      0.050      0.050      0.707      0.997
   3600.000      0.050      0.050      0.703      0.997
   3600.000      0.050      0.050      0.699      0.997
   3600.000      0.050      0.050      0.695      0.997
   3600.000      0.050      0.050      0.691      0.997
   3600.000      0.050      0.050      0.687      0.997
   3600.000      0.050      0.050      0.683      0.997
   3600.000      0.050      0.050      0.679      0.997
   3600.000      0.050      0.050      0.675      0.997
   3600.000      0.050      0.050      0.671      0.997
   3600.000      0.050      0.050      0.667      0.997
   3600.000      0.050      0.050      0.663      0.997
   3600.000      0.050      0.050      0.659      0.997
   3600.000      0.050      0.050      0.655      0.997
   3600.000      0.050      0.050      0.651      0.997
   3600.000      0.050      0.050      0.647      0.997
   3600.000      0.050      0.050      0.643      0.997
   3600.000      0.050      0.050      0.639      0.997
   3600.000      0.050      0.050      0.635      0.997
   3600.000      0.050      0.050      0.631      0.997
   3600.000      0.050      0.050      0.627      0.997
   3600.000      0.050      0.050      0.623      0.997
   3600.000      0.050      0.050      0.619      0.997
   3600.000      0.050      0.050      0.615      0.997
   3600.000      0.050      0.050      0.611      0.997
   3600.000      0.050      0.050      0.607      0.997
