JD RelFlux Err
2454957.9126557102 1.0629631156429178 0.0001694081402732646
2454957.933090175 1.0177369524275515 0.00016730247326418986
2454957.9535247395 0.9665881259827512 0.00016479588159299508
2454957.9739594036 0.9395958523392371 0.00016359250414714867
2454957.994393868 0.956868323898245 0.00016452874121424205
2454958.014828432 1.0013696210798573 0.00016662827028032377
2454958.0352628957 1.0429609440531866 0.00016865969461440827
2454958.05569756 1.0576978536215433 0.00016922394237947752
2454958.0965666873 0.9953808704557165 0.0001664013046521116
2454958.117001251 0.9519184627435067 0.0001640399706403103
2454958.1374358144 0.926220096797648 0.00016284207867570862
2454958.1578703774 0.9439202853207778 0.000163533497204099
2454958.178304841 0.9885275766904876 0.0001658200072385769
2454958.198739504 1.038186853845699 0.000168254411743005
2454958.219174067 1.0699161868187648 0.00016985028614923748
2454958.23960853 1.0648575073734916 0.00016971715996620643
2454958.2600431927 1.0260625934199967 0.00016779625772156065
2454958.2804777552 0.9753820875168407 0.0001654886881641426
2454958.3009122177 0.9407797090756224 0.00016381680114026467
2454958.3213467803 0.9497510994225983 0.00016415730746438084
2454958.3417814425 0.9914601584170696 0.0001662258248066072
2454958.3622159045 1.0364585397531796 0.000168233491030324
2454958.3826504666 1.0593772756105078 0.00016926331631913997
2454958.403085129 1.0468419973010994 0.00016863708391954633
2454958.4235196905 1.0062959706026648 0.00016668875435505088
2454958.4439541525 0.9613507212719397 0.0001644549538830706
2454958.464388714 0.9299456233464367 0.00016302637705541394
2454958.4848233755 0.9386494255610339 0.000163342959333721
2454958.505257837 0.9796528607223148 0.00016558509896704996
2454958.5256923987 1.0281974216515244 0.0001679182074033567
2454958.5461270595 1.0649192401393903 0.0001696937585907115
2454958.5665615206 1.0674655695799962 0.00016993452517259297
2454958.5869960818 1.033789997865339 0.00016820477675472532
2454958.6074306425 0.9832233653484228 0.00016610931726363892
2454958.627865203 0.9416594388410338 0.00016402184918419977
2454958.648299864 0.9414737374470434 0.00016391386273708228
2454958.6687343246 0.9799177208616678 0.000165797609450584
2454958.689168985 1.0268155374395433 0.0001677489129049882
2454958.7096035453 1.0563999957241017 0.00016927204579743235
2454958.7300380054 1.050560613964856 0.0001688734177333168
2454958.7504725656 1.0155470830751419 0.00016704694550500807
2454958.7709072256 0.9715769106501567 0.0001650197962617045
2454958.791341685 0.9361571819524779 0.00016311558703538897
2454958.811776245 0.9355581039363952 0.0001632530541125749
2454958.8322109045 0.9723890038778374 0.00016511758445232253
2454958.852645364 1.0203566914983848 0.00016734608584194013
2454958.8730799234 1.0611318885857592 0.00016958052041306674
2454958.893514483 1.0702703594907677 0.00016995144846136714
2454958.913949042 1.0450775540019233 0.00016880832674299307
2454958.934383601 0.9971604375746541 0.00016653626158079826
2454958.95481816 0.9534362301624582 0.00016429933691225045
2454958.975252819 0.9430738753579749 0.0001638359954929294
2454958.9956872775 0.9745340611603588 0.00016536321464978888
2454959.016121836 1.020605805343713 0.00016746939815219438
2454959.0365562947 1.0535719530812881 0.00016905470363867266
2454959.0569909527 1.0538098651001477 0.0001690729346435608
2454959.077425511 1.0187641031023247 0.00016754711920934223
2454959.097859969 0.9713704697300818 0.00016532187140984642
2454959.118294627 0.9308592198928304 0.00016336332724963795
2454959.138729185 0.9213492660044728 0.00016296379513169962
2454959.159163743 0.9548723374253553 0.00016467108555689102
2454959.1795982006 1.0054987033737364 0.00016707167436010392
2454959.200032858 1.0527624953742207 0.00016914466872637295
2454959.220467415 1.0724677784991326 0.00017002837049802144
2454959.2409018725 1.0525612533870419 0.00016895674538063197
2454959.281771087 0.9598132340885582 0.00016470644736714843
2454959.302205544 0.9407184214029809 0.00016360530370072095
2454959.3226401005 0.966115815453452 0.00016477034874379216
2454959.3430747576 1.0119504797332461 0.00016689405823240255
2454959.363509214 1.0502301298893835 0.00016869209154611733
2454959.3839437705 1.0591059549642063 0.00016915368258388661
2454959.4043784267 1.032970332057052 0.00016794130073871313
2454959.4248129833 0.9870482766540049 0.00016584547185695205
2454959.445247439 0.9440677032007208 0.00016365645595979605
2454959.4656819953 0.9244465865719206 0.00016263757402277293
2454959.486116651 0.9486369190202695 0.00016369912113042655
2454959.506551107 0.9948607101685388 0.00016587550017647923
2454959.5269856625 1.0432718655100421 0.00016835469719123504
2454959.5474201185 1.069385149733404 0.00016961801001741833
2454959.5678547737 1.0586022523754854 0.00016913436240448312
2454959.588289329 1.0166891461148602 0.00016721019741663745
2454959.608723884 0.9683420682897117 0.00016483179016147875
2454959.629158439 0.9411877840245559 0.00016371332175904238
2454959.6495929942 0.9581378292776442 0.00016442790398657752
2454959.670027549 1.000705107447858 0.00016636259709273003
2454959.690462004 1.0419783406890881 0.00016824311372561407
2454959.7108966582 1.0558997950719493 0.00016868008563103884
2454959.731331213 1.0359809716565864 0.0001677736954965212
2454959.7517656675 0.9942315526608301 0.00016576359709261966
2454959.7722003213 0.9520284228369859 0.00016361412147360954
2454959.7926348755 0.9288960925275601 0.00016271326360827007
2454959.8130693296 0.9471889527664558 0.00016336279569673684
2454959.8335038833 0.9906110198643935 0.00016542674502769244
2454959.853938537 1.039564724240554 0.00016773240388117574
2454959.874372991 1.0718095840416622 0.00016888419230952538
2454959.8948075445 1.0676644584926462 0.00016891178909260145
2454959.915242198 1.0300285973581875 0.00016692309821360115
2454959.935676751 0.9797141433566204 0.0001649006267708735
2454959.9561112043 0.9450108299257876 0.00016327347179399557
2454959.976545757 0.9527644462023526 0.00016367523219663823
2454959.99698041 0.9914280127284218 0.00016570980540578695
2454960.0174149633 1.0343708935659983 0.0001672057459291737
2454960.0378494156 1.0553777989221307 0.00016829602758329523
2454960.0582840685 1.041792138274376 0.00016780177730493865
2454960.078718621 1.0015155414384223 0.0001657402397887302
2454960.099153073 0.9574598492036536 0.0001640400336024889
2454960.1195876254 0.9260844997163976 0.00016230071533692846
2454960.1400222774 0.9343735580239279 0.00016289295009350545
2454960.1604568292 0.9751912543065924 0.00016495657321279915
2454960.1808912815 1.023289953847901 0.00016710428211940724
2454960.201325933 1.0602764060206176 0.00016902347699264801
2454960.2217604844 1.0640877411259793 0.00016892585453544325
2454960.242194936 1.0324562257580252 0.0001676381837207784
2454960.2626294876 0.9845140248610355 0.00016559119116124236
2454960.2830641386 0.945623425103937 0.00016369468326921148
2454960.3034985894 0.9445424500450252 0.00016381757965292155
2454960.323933141 0.9788724349902522 0.00016534572235627303
2454960.3443677914 1.0232414069578282 0.0001674148943073534
2454960.3648022423 1.0492916587377252 0.00016856357969556674
2454960.3852367927 1.041965206532887 0.00016803735510940025
2454960.4056713437 1.006458529044533 0.00016656385635293417
2454960.4261058937 0.9631441348632802 0.00016452645218929468
2454960.446540444 0.9304059777185606 0.00016299877099318854
2454960.466974994 0.9310245019889486 0.00016316818926782612
2454960.4874096443 0.9676110467500024 0.0001647993448389244
2454960.507844094 1.015506141187132 0.0001671912424433831
2454960.5282786437 1.0560005954096918 0.00016888457085931441
2454960.5487130936 1.066677826165412 0.00016935070621050248
2454960.5691477433 1.0409694537783531 0.0001682128765726057
2454960.5895822924 0.9940932696559822 0.0001660523851907658
2454960.65088594 0.9741573953327899 0.00016523026577451894
2454960.6713204887 1.0191557973389265 0.00016730981310460324
2454960.6917549376 1.0521175913986032 0.00016871574116634057
2454960.7121895864 1.0530394070119817 0.00016882570298986475
2454960.732624135 1.0213544600776674 0.00016742500880922138
2454960.753058583 0.9772496063483861 0.00016542267121845216
2454960.7734931316 0.9380138540387593 0.00016361182370438205
2454960.79392778 0.9277804606377955 0.00016311395885082008
2454960.8143622275 0.9591153532530948 0.0001646739476503862
2454960.8347967756 1.0050255313305503 0.00016672410399431892
2454960.8552314234 1.0481618018294634 0.0001686771184492698
2454960.875665871 1.065148261797119 0.00016955291943319405
2454960.8961004186 1.0462118139614467 0.00016874086903384818
2454960.916534966 1.0022767955168168 0.0001669257362289463
2454960.936969513 0.9567691908357774 0.00016484147039364747
2454960.9574040603 0.939294250362429 0.00016402037369979576
2454960.9778386075 0.9658803313920465 0.0001651212309633291
2454960.9982732544 1.0123375764839493 0.0001670622679974081
2454961.018707701 1.0488782487669668 0.00016856621387858125
2454961.0391422478 1.0556650260390172 0.00016877990814871308
2454961.0595766944 1.029812598763553 0.00016768538167512991
2454961.080011341 0.9854290244240786 0.00016568955821221913
2454961.100445887 0.9438922442495109 0.00016379759823578616
2454961.1208804334 0.9241367043263066 0.00016291100743114786
2454961.141314979 0.9473627520492491 0.00016409310958731478
2454961.1617495255 0.9915200633525009 0.00016608865140268987
2454961.182184071 1.037867128088536 0.000168141719110008
2454961.2026185165 1.0635080600709144 0.00016926039598307285
2454961.223053162 1.053838958732977 0.0001687680028763925
2454961.2434877073 1.0148811807134386 0.0001671626135253952
2454961.263922153 0.9676776930645101 0.0001650353535479439
2454961.284356798 0.9428866001262508 0.0001638245186662447
2454961.304791343 0.960732199587993 0.00016469216632570432
2454961.3252257877 1.003778811651324 0.0001665500077302677
2454961.366094977 1.0580327823935949 0.0001688862163832749
2454961.386529522 1.0376711582360862 0.00016793449353745123
2454961.4069640664 0.9953480485369043 0.00016603751339905388
2454961.4273986104 0.9541083049599239 0.00016416921889055852
2454961.447833155 0.9289857286545131 0.0001629083770347619
2454961.468267699 0.9455104992282983 0.0001637152582613663
2454961.4887021426 0.9876341950299911 0.0001656150530933234
2454961.509136786 1.0348150880780045 0.00016785449705213277
2454961.5295713297 1.0655671520064844 0.00016924497819159045
2454961.5500057735 1.0615745478132288 0.00016909553352963038
2454961.5704404167 1.0260022832751734 0.00016768864317591548
2454961.59087496 0.9780790664269376 0.00016554076925491158
2454961.611309403 0.9463323033641798 0.0001641155375268297
2454961.631743946 0.9556574446137444 0.00016461829258520146
2454961.652178589 0.996051235214143 0.0001662329770831937
2454961.672613132 1.0387528289382526 0.00016821000305006326
2454961.6930475743 1.0601918036053255 0.000169087297271838
2454961.713482217 1.0452943889334243 0.00016825290488353467
2454961.733916759 1.0044452028629158 0.00016647286405510652
2454961.7543512015 0.9581512134212907 0.00016409415033439878
2454961.7747857436 0.9264271759952061 0.0001625335170301498
2454961.8156548273 0.9721118451713117 0.00016458599847680164
2454961.836089369 1.021862243857036 0.00016702042324085305
2454961.8565239105 1.0590690264508307 0.0001687845962608533
2454961.8769584517 1.0647064029519056 0.00016909886015006935
2454961.8973929933 1.0337040373871418 0.00016783935008149868
2454961.9178275345 0.985179189274481 0.0001655194758784706
2454961.938262075 0.9459778143444004 0.0001637236137590146
2454961.9586966163 0.9447541668321753 0.00016359252778849455
2454961.979131157 0.982358131972172 0.00016515093213858296
2454961.9995655976 1.028328137973279 0.0001672532671849429
2454962.0200002384 1.0571227176991593 0.00016860954199020094
2454962.0404347787 1.050984687251486 0.00016840605833289232
2454962.060869219 1.014446874050418 0.0001668161220736116
2454962.081303859 0.9684543778838043 0.00016459970172669113
2454962.101738399 0.9302374643536122 0.00016262267660278784
2454962.1221729387 0.9271795787663695 0.00016230000593244235
2454962.142607379 0.9622516778587173 0.00016382551872337056
2454962.163042018 1.009204451087859 0.00016601015099495516
2454962.183476558 1.0491653671118288 0.000167793762230988
2454962.203910997 1.0614884241291453 0.00016830736410324538
2454962.224345636 1.0365152518668412 0.00016730804706142823
2454962.2447801754 0.9916105593527041 0.00016532661762267968
2454962.2652146146 0.9491861857020361 0.0001635502748230571
2454962.285649153 0.941321891727554 0.00016324223733592868
2454962.306083792 0.9739573247295416 0.0001646311815467793
2454962.32651823 1.0191353903707443 0.0001667347108669827
2454962.3469527685 1.0513305468809506 0.00016811083781218908
2454962.367387407 1.0522156786673988 0.0001681861559211387
2454962.3878218452 1.0208679772501323 0.0001668704716707501
2454962.408256383 0.9756988834136006 0.00016489138513200644
2454962.428690921 0.9372041795450026 0.00016317333077918713
2454962.449125559 0.9275475492225719 0.0001626897673049231
2454962.4695599964 0.9618225350760925 0.00016415614228965298
2454962.489994534 1.0107197242938935 0.00016618665884956125
2454962.5104291714 1.0567663052134235 0.00016812303644458176
2454962.5308636087 1.0760013352369728 0.00016904160750084556
2454962.5512981457 1.0579879478134555 0.00016812053755202146
2454962.5717326826 1.0127786123196292 0.000166395791634233
2454962.5921672196 0.9651068540837728 0.0001644698055489377
2454962.612601756 0.9439699466845176 0.00016369145165263742
2454962.6330362926 0.970757527393033 0.0001649226131339406
2454962.653470829 1.0161457209045632 0.00016686636231161238
2454962.6739053656 1.0540305474214098 0.00016862734122834232
2454962.6943399017 1.0618731584656835 0.00016895474151703665
2454962.7147744377 1.0361631964730438 0.00016783516408790548
2454962.7352089738 0.9924042587153773 0.00016596449303424123
2454962.7556435093 0.9513879634640162 0.00016420367084799852
2454962.776078045 0.9324322403493586 0.00016338946918402066
2454962.7965126806 0.9568909350762221 0.00016436307180402304
2454962.8169471156 1.0020753419550468 0.00016659554797756668
2454962.837381651 1.0489187101994852 0.00016859788407250817
2454962.8578161863 1.0749593429779565 0.00016965148799971807
2454962.878250721 1.0609519857052003 0.0001693914999804506
2454962.898685256 1.0238389614380587 0.00016741300433649852
2454962.9191197907 0.9765177803459607 0.00016547368024157216
2454962.9395543253 0.9509138958644039 0.00016457176968273472
2454962.9599888595 0.9702140407254343 0.0001652541723303802
2454962.9804233937 1.0147835607378641 0.00016746508641593517
2454963.000857828 1.0531289553367702 0.0001692006434126979
2454963.021292462 1.0704441805932619 0.00017003145353565682
2454963.0417269957 1.0533025585300586 0.0001691156852280446
2454963.06216143 1.0110282783808386 0.00016733716239516954
2454963.0825959635 0.9674700924574963 0.00016559220203135304
2454963.103030597 0.9428558268642382 0.00016404123008634478
2454963.12346503 0.9434953845527693 0.00016535423067105074
2454963.1438995632 0.9774210995152595 0.0001671712094558536
2454963.164334196 1.0103327289993118 0.00016938649767921757
2454963.1847687294 1.0128190360336402 0.00017100241039212546
2454963.205203162 0.986776111136079 0.0001706606812277111
2454963.225637695 0.9524597792858818 0.00016951715435382207
2454963.2460723273 0.9966344911409601 0.0001672776492455461
2454964.5130124725 1.0654738188445314 0.00016772985752120184
2454964.533447096 1.037817116361781 0.00016732918668861685
2454964.55388162 0.9969993216651626 0.00016537707527355686
2454964.5743160434 0.9506676847617249 0.0001631379019332691
2454964.5947505664 0.9259959821856447 0.00016195403917171312
2454964.6151851895 0.9470334046790232 0.00016279404991743692
2454964.6356196124 0.9945001051290754 0.00016493188239536643
2454964.6560541354 1.0459115942533264 0.0001669659082060934
2454964.676488758 1.0611462329125023 0.00016770768290043722
2454964.696923281 1.0414449827733105 0.00016674107326043264
2454964.717357703 0.9980656788227046 0.0001646801294871739
2454964.7377922256 0.9538366745287242 0.00016256463941902218
2454964.7582268477 0.9272919752573539 0.00016131410183449404
2454964.7786612697 0.9425945830244638 0.0001620629725198643
2454964.7990957913 0.9845285851361172 0.00016410525988496853
2454964.819530413 1.032000027219384 0.000166251978796249
2454964.839964835 1.0633051511106715 0.00016780512282761826
2454964.860399356 1.0590505466356483 0.00016757044139654144
2454964.8808338777 1.0217143236456185 0.00016582573365645845
2454964.901268399 0.9745042240948221 0.00016355495332615196
2454964.9217029195 0.9413239289852888 0.0001620129648000986
2454964.94213744 0.9519931636013709 0.00016253725095621976
2454964.9625719613 0.9944400895712936 0.0001644848580086744
2454964.983006482 1.0399109269890006 0.0001666763116135263
2454965.003441002 1.0615920691389904 0.00016774232625093956
2454965.0238754223 1.048866124010877 0.0001671293240784478
2454965.0443100426 1.0086864274608236 0.00016517821971723666
2454965.0647445624 0.9630551556067267 0.00016312539654464957
2454965.0851789825 0.9298344735460229 0.00016158370148576393
2454965.105613502 0.9367131817802727 0.00016186757484729813
2454965.1260481216 0.9751957008731169 0.00016366818596843217
2454965.1464825408 1.0226748673235853 0.00016589243566960248
2454965.16691706 1.0588048469219469 0.00016758106910398293
2454965.1873516794 1.0622606526527956 0.00016781245638189645
2454965.2077861982 1.0322478038721818 0.00016629863885540318
2454965.228220617 0.989185712089621 0.00016404531886873695
2454965.2486551357 0.9542525715111956 0.00016227602382273482
2454965.269089754 0.9571992823901845 0.00016227465515783248
2454965.2895241724 0.9950257509117995 0.0001641286912695472
2454965.309958691 1.038627595369639 0.00016637579146666311
2454965.330393309 1.0637238083952232 0.00016773337402378
2454965.350827727 1.052573112468501 0.0001674223715813036
