#star_temp(K)rad_planet(R*)     b        x_pos   rel_intens 
   10000.00        0.05        0.00 1.000000000 0.999157547
   10000.00        0.05        0.00 0.995991984 0.999061545
   10000.00        0.05        0.00 0.991983968 0.998964334
   10000.00        0.05        0.00 0.987975952 0.998865988
   10000.00        0.05        0.00 0.983967936 0.998766573
   10000.00        0.05        0.00 0.979959920 0.998666144
   10000.00        0.05        0.00 0.975951904 0.998571058
   10000.00        0.05        0.00 0.971943888 0.998475411
   10000.00        0.05        0.00 0.967935872 0.998385467
   10000.00        0.05        0.00 0.963927856 0.998295236
   10000.00        0.05        0.00 0.959919840 0.998210968
   10000.00        0.05        0.00 0.955911824 0.998139359
   10000.00        0.05        0.00 0.951903808 0.998074621
   10000.00        0.05        0.00 0.947895792 0.998029672
   10000.00        0.05        0.00 0.943887776 0.998005324
   10000.00        0.05        0.00 0.939879760 0.997982915
   10000.00        0.05        0.00 0.935871743 0.997961995
   10000.00        0.05        0.00 0.931863727 0.997942301
   10000.00        0.05        0.00 0.927855711 0.997923652
   10000.00        0.05        0.00 0.923847695 0.997905914
   10000.00        0.05        0.00 0.919839679 0.997888985
   10000.00        0.05        0.00 0.915831663 0.997872782
   10000.00        0.05        0.00 0.911823647 0.997857236
   10000.00        0.05        0.00 0.907815631 0.997842290
   10000.00        0.05        0.00 0.903807615 0.997827895
   10000.00        0.05        0.00 0.899799599 0.997814010
   10000.00        0.05        0.00 0.895791583 0.997800597
   10000.00        0.05        0.00 0.891783567 0.997787626
   10000.00        0.05        0.00 0.887775551 0.997775066
   10000.00        0.05        0.00 0.883767535 0.997762893
   10000.00        0.05        0.00 0.879759519 0.997751085
   10000.00        0.05        0.00 0.875751503 0.997739619
   10000.00        0.05        0.00 0.871743487 0.997728478
   10000.00        0.05        0.00 0.867735471 0.997717645
   10000.00        0.05        0.00 0.863727455 0.997707104
   10000.00        0.05        0.00 0.859719439 0.997696841
   10000.00        0.05        0.00 0.855711423 0.997686843
   10000.00        0.05        0.00 0.851703407 0.997677097
   10000.00        0.05        0.00 0.847695391 0.997667593
   10000.00        0.05        0.00 0.843687375 0.997658320
   10000.00        0.05        0.00 0.839679359 0.997649269
   10000.00        0.05        0.00 0.835671343 0.997640429
   10000.00        0.05        0.00 0.831663327 0.997631794
   10000.00        0.05        0.00 0.827655311 0.997623355
   10000.00        0.05        0.00 0.823647295 0.997615105
   10000.00        0.05        0.00 0.819639279 0.997607036
   10000.00        0.05        0.00 0.815631263 0.997599143
   10000.00        0.05        0.00 0.811623246 0.997591418
   10000.00        0.05        0.00 0.807615230 0.997583857
   10000.00        0.05        0.00 0.803607214 0.997576453
   10000.00        0.05        0.00 0.799599198 0.997569202
   10000.00        0.05        0.00 0.795591182 0.997562099
   10000.00        0.05        0.00 0.791583166 0.997555138
   10000.00        0.05        0.00 0.787575150 0.997548316
   10000.00        0.05        0.00 0.783567134 0.997541628
   10000.00        0.05        0.00 0.779559118 0.997535070
   10000.00        0.05        0.00 0.775551102 0.997528638
   10000.00        0.05        0.00 0.771543086 0.997522329
   10000.00        0.05        0.00 0.767535070 0.997516139
   10000.00        0.05        0.00 0.763527054 0.997510065
   10000.00        0.05        0.00 0.759519038 0.997504103
   10000.00        0.05        0.00 0.755511022 0.997498251
   10000.00        0.05        0.00 0.751503006 0.997492505
   10000.00        0.05        0.00 0.747494990 0.997486864
   10000.00        0.05        0.00 0.743486974 0.997481323
   10000.00        0.05        0.00 0.739478958 0.997475881
   10000.00        0.05        0.00 0.735470942 0.997470535
   10000.00        0.05        0.00 0.731462926 0.997465282
   10000.00        0.05        0.00 0.727454910 0.997460121
   10000.00        0.05        0.00 0.723446894 0.997455049
   10000.00        0.05        0.00 0.719438878 0.997450064
   10000.00        0.05        0.00 0.715430862 0.997445163
   10000.00        0.05        0.00 0.711422846 0.997440346
   10000.00        0.05        0.00 0.707414830 0.997435610
