#star_temp(K)rad_planet(R*)     b        x_pos   rel_intens 
    5500.00        0.05        0.50 1.000000000 1.000000000
    5500.00        0.05        0.50 0.995991984 1.000000000
    5500.00        0.05        0.50 0.991983968 1.000000000
    5500.00        0.05        0.50 0.987975952 1.000000000
    5500.00        0.05        0.50 0.983967936 1.000000000
    5500.00        0.05        0.50 0.979959920 1.000000000
    5500.00        0.05        0.50 0.975951904 1.000000000
    5500.00        0.05        0.50 0.971943888 1.000000000
    5500.00        0.05        0.50 0.967935872 1.000000000
    5500.00        0.05        0.50 0.963927856 1.000000000
    5500.00        0.05        0.50 0.959919840 1.000000000
    5500.00        0.05        0.50 0.955911824 1.000000000
    5500.00        0.05        0.50 0.951903808 1.000000000
    5500.00        0.05        0.50 0.947895792 1.000000000
    5500.00        0.05        0.50 0.943887776 1.000000000
    5500.00        0.05        0.50 0.939879760 1.000000000
    5500.00        0.05        0.50 0.935871743 1.000000000
    5500.00        0.05        0.50 0.931863727 1.000000000
    5500.00        0.05        0.50 0.927855711 1.000000000
    5500.00        0.05        0.50 0.923847695 1.000000000
    5500.00        0.05        0.50 0.919839679 0.999991587
    5500.00        0.05        0.50 0.915831663 0.999972695
    5500.00        0.05        0.50 0.911823647 0.999948073
    5500.00        0.05        0.50 0.907815631 0.999917586
    5500.00        0.05        0.50 0.903807615 0.999882956
    5500.00        0.05        0.50 0.899799599 0.999842947
    5500.00        0.05        0.50 0.895791583 0.999797112
    5500.00        0.05        0.50 0.891783567 0.999748741
    5500.00        0.05        0.50 0.887775551 0.999696507
    5500.00        0.05        0.50 0.883767535 0.999642155
    5500.00        0.05        0.50 0.879759519 0.999585676
    5500.00        0.05        0.50 0.875751503 0.999525949
    5500.00        0.05        0.50 0.871743487 0.999464368
    5500.00        0.05        0.50 0.867735471 0.999399330
    5500.00        0.05        0.50 0.863727455 0.999334346
    5500.00        0.05        0.50 0.859719439 0.999266088
    5500.00        0.05        0.50 0.855711423 0.999197906
    5500.00        0.05        0.50 0.851703407 0.999126942
    5500.00        0.05        0.50 0.847695391 0.999056354
    5500.00        0.05        0.50 0.843687375 0.998986276
    5500.00        0.05        0.50 0.839679359 0.998915492
    5500.00        0.05        0.50 0.835671343 0.998847185
    5500.00        0.05        0.50 0.831663327 0.998778676
    5500.00        0.05        0.50 0.827655311 0.998711462
    5500.00        0.05        0.50 0.823647295 0.998645875
    5500.00        0.05        0.50 0.819639279 0.998581835
    5500.00        0.05        0.50 0.815631263 0.998523040
    5500.00        0.05        0.50 0.811623246 0.998468338
    5500.00        0.05        0.50 0.807615230 0.998423421
    5500.00        0.05        0.50 0.803607214 0.998389353
    5500.00        0.05        0.50 0.799599198 0.998357822
    5500.00        0.05        0.50 0.795591182 0.998328140
    5500.00        0.05        0.50 0.791583166 0.998299966
    5500.00        0.05        0.50 0.787575150 0.998273076
    5500.00        0.05        0.50 0.783567134 0.998247308
    5500.00        0.05        0.50 0.779559118 0.998222537
    5500.00        0.05        0.50 0.775551102 0.998198664
    5500.00        0.05        0.50 0.771543086 0.998175608
    5500.00        0.05        0.50 0.767535070 0.998153299
    5500.00        0.05        0.50 0.763527054 0.998131681
    5500.00        0.05        0.50 0.759519038 0.998110702
    5500.00        0.05        0.50 0.755511022 0.998090320
    5500.00        0.05        0.50 0.751503006 0.998070497
    5500.00        0.05        0.50 0.747494990 0.998051197
    5500.00        0.05        0.50 0.743486974 0.998032391
    5500.00        0.05        0.50 0.739478958 0.998014052
    5500.00        0.05        0.50 0.735470942 0.997996155
    5500.00        0.05        0.50 0.731462926 0.997978676
    5500.00        0.05        0.50 0.727454910 0.997961597
    5500.00        0.05        0.50 0.723446894 0.997944898
    5500.00        0.05        0.50 0.719438878 0.997928563
    5500.00        0.05        0.50 0.715430862 0.997912574
    5500.00        0.05        0.50 0.711422846 0.997896918
    5500.00        0.05        0.50 0.707414830 0.997881582
    5500.00        0.05        0.50 0.703406814 0.997866552
    5500.00        0.05        0.50 0.699398798 0.997851817
    5500.00        0.05        0.50 0.695390782 0.997837366
    5500.00        0.05        0.50 0.691382766 0.997823188
    5500.00        0.05        0.50 0.687374749 0.997809275
    5500.00        0.05        0.50 0.683366733 0.997795616
    5500.00        0.05        0.50 0.679358717 0.997782205
    5500.00        0.05        0.50 0.675350701 0.997769032
    5500.00        0.05        0.50 0.671342685 0.997756089
    5500.00        0.05        0.50 0.667334669 0.997743371
    5500.00        0.05        0.50 0.663326653 0.997730870
    5500.00        0.05        0.50 0.659318637 0.997718580
    5500.00        0.05        0.50 0.655310621 0.997706495
    5500.00        0.05        0.50 0.651302605 0.997694609
    5500.00        0.05        0.50 0.647294589 0.997682916
    5500.00        0.05        0.50 0.643286573 0.997671412
    5500.00        0.05        0.50 0.639278557 0.997660091
    5500.00        0.05        0.50 0.635270541 0.997648949
    5500.00        0.05        0.50 0.631262525 0.997637981
    5500.00        0.05        0.50 0.627254509 0.997627183
    5500.00        0.05        0.50 0.623246493 0.997616550
    5500.00        0.05        0.50 0.619238477 0.997606080
    5500.00        0.05        0.50 0.615230461 0.997595767
    5500.00        0.05        0.50 0.611222445 0.997585609
    5500.00        0.05        0.50 0.607214429 0.997575602
    5500.00        0.05        0.50 0.603206413 0.997565742
    5500.00        0.05        0.50 0.599198397 0.997556027
    5500.00        0.05        0.50 0.595190381 0.997546453
    5500.00        0.05        0.50 0.591182365 0.997537017
    5500.00        0.05        0.50 0.587174349 0.997527717
    5500.00        0.05        0.50 0.583166333 0.997518549
    5500.00        0.05        0.50 0.579158317 0.997509512
    5500.00        0.05        0.50 0.575150301 0.997500602
    5500.00        0.05        0.50 0.571142285 0.997491817
    5500.00        0.05        0.50 0.567134269 0.997483155
    5500.00        0.05        0.50 0.563126253 0.997474614
    5500.00        0.05        0.50 0.559118236 0.997466191
    5500.00        0.05        0.50 0.555110220 0.997457884
    5500.00        0.05        0.50 0.551102204 0.997449690
    5500.00        0.05        0.50 0.547094188 0.997441609
    5500.00        0.05        0.50 0.543086172 0.997433638
    5500.00        0.05        0.50 0.539078156 0.997425776
    5500.00        0.05        0.50 0.535070140 0.997418019
    5500.00        0.05        0.50 0.531062124 0.997410368
    5500.00        0.05        0.50 0.527054108 0.997402819
    5500.00        0.05        0.50 0.523046092 0.997395371
    5500.00        0.05        0.50 0.519038076 0.997388024
    5500.00        0.05        0.50 0.515030060 0.997380774
    5500.00        0.05        0.50 0.511022044 0.997373621
    5500.00        0.05        0.50 0.507014028 0.997366564
    5500.00        0.05        0.50 0.503006012 0.997359600
    5500.00        0.05        0.50 0.498997996 0.997352728
    5500.00        0.05        0.50 0.494989980 0.997345948
    5500.00        0.05        0.50 0.490981964 0.997339257
    5500.00        0.05        0.50 0.486973948 0.997332655
    5500.00        0.05        0.50 0.482965932 0.997326141
    5500.00        0.05        0.50 0.478957916 0.997319712
    5500.00        0.05        0.50 0.474949900 0.997313368
    5500.00        0.05        0.50 0.470941884 0.997307108
    5500.00        0.05        0.50 0.466933868 0.997300931
    5500.00        0.05        0.50 0.462925852 0.997294835
    5500.00        0.05        0.50 0.458917836 0.997288820
    5500.00        0.05        0.50 0.454909820 0.997282884
    5500.00        0.05        0.50 0.450901804 0.997277027
    5500.00        0.05        0.50 0.446893788 0.997271248
    5500.00        0.05        0.50 0.442885772 0.997265545
    5500.00        0.05        0.50 0.438877756 0.997259918
    5500.00        0.05        0.50 0.434869739 0.997254366
    5500.00        0.05        0.50 0.430861723 0.997248887
    5500.00        0.05        0.50 0.426853707 0.997243482
    5500.00        0.05        0.50 0.422845691 0.997238150
    5500.00        0.05        0.50 0.418837675 0.997232888
    5500.00        0.05        0.50 0.414829659 0.997227698
    5500.00        0.05        0.50 0.410821643 0.997222577
    5500.00        0.05        0.50 0.406813627 0.997217526
    5500.00        0.05        0.50 0.402805611 0.997212542
    5500.00        0.05        0.50 0.398797595 0.997207627
    5500.00        0.05        0.50 0.394789579 0.997202779
    5500.00        0.05        0.50 0.390781563 0.997197997
    5500.00        0.05        0.50 0.386773547 0.997193281
    5500.00        0.05        0.50 0.382765531 0.997188630
    5500.00        0.05        0.50 0.378757515 0.997184043
    5500.00        0.05        0.50 0.374749499 0.997179520
    5500.00        0.05        0.50 0.370741483 0.997175060
    5500.00        0.05        0.50 0.366733467 0.997170663
    5500.00        0.05        0.50 0.362725451 0.997166327
    5500.00        0.05        0.50 0.358717435 0.997162053
    5500.00        0.05        0.50 0.354709419 0.997157841
    5500.00        0.05        0.50 0.350701403 0.997153688
    5500.00        0.05        0.50 0.346693387 0.997149595
    5500.00        0.05        0.50 0.342685371 0.997145562
    5500.00        0.05        0.50 0.338677355 0.997141587
    5500.00        0.05        0.50 0.334669339 0.997137670
    5500.00        0.05        0.50 0.330661323 0.997133812
    5500.00        0.05        0.50 0.326653307 0.997130011
    5500.00        0.05        0.50 0.322645291 0.997126266
    5500.00        0.05        0.50 0.318637275 0.997122578
