#star_temp(K)rad_planet(R*)     b        x_pos   rel_intens 
    5500.00        0.05        0.00 1.000000000 0.999398992
    5500.00        0.05        0.00 0.995991984 0.999324162
    5500.00        0.05        0.00 0.991983968 0.999247469
    5500.00        0.05        0.00 0.987975952 0.999169018
    5500.00        0.05        0.00 0.983967936 0.999088897
    5500.00        0.05        0.00 0.979959920 0.999007185
    5500.00        0.05        0.00 0.975951904 0.998927698
    5500.00        0.05        0.00 0.971943888 0.998847258
    5500.00        0.05        0.00 0.967935872 0.998769554
    5500.00        0.05        0.00 0.963927856 0.998691293
    5500.00        0.05        0.00 0.959919840 0.998616146
    5500.00        0.05        0.00 0.955911824 0.998548413
    5500.00        0.05        0.00 0.951903808 0.998485093
    5500.00        0.05        0.00 0.947895792 0.998434125
    5500.00        0.05        0.00 0.943887776 0.998396673
    5500.00        0.05        0.00 0.939879760 0.998361892
    5500.00        0.05        0.00 0.935871743 0.998329165
    5500.00        0.05        0.00 0.931863727 0.998298133
    5500.00        0.05        0.00 0.927855711 0.998268548
    5500.00        0.05        0.00 0.923847695 0.998240228
    5500.00        0.05        0.00 0.919839679 0.998213032
    5500.00        0.05        0.00 0.915831663 0.998186846
    5500.00        0.05        0.00 0.911823647 0.998161577
    5500.00        0.05        0.00 0.907815631 0.998137146
    5500.00        0.05        0.00 0.903807615 0.998113488
    5500.00        0.05        0.00 0.899799599 0.998090543
    5500.00        0.05        0.00 0.895791583 0.998068264
    5500.00        0.05        0.00 0.891783567 0.998046604
    5500.00        0.05        0.00 0.887775551 0.998025526
    5500.00        0.05        0.00 0.883767535 0.998004995
    5500.00        0.05        0.00 0.879759519 0.997984979
    5500.00        0.05        0.00 0.875751503 0.997965451
    5500.00        0.05        0.00 0.871743487 0.997946384
    5500.00        0.05        0.00 0.867735471 0.997927755
    5500.00        0.05        0.00 0.863727455 0.997909544
    5500.00        0.05        0.00 0.859719439 0.997891731
    5500.00        0.05        0.00 0.855711423 0.997874297
    5500.00        0.05        0.00 0.851703407 0.997857227
    5500.00        0.05        0.00 0.847695391 0.997840505
    5500.00        0.05        0.00 0.843687375 0.997824116
    5500.00        0.05        0.00 0.839679359 0.997808048
    5500.00        0.05        0.00 0.835671343 0.997792288
    5500.00        0.05        0.00 0.831663327 0.997776825
