#star_temp(K)rad_planet(R*)     b        x_pos   rel_intens 
    3600.00        0.05        0.50 1.000000000 1.000000000
    3600.00        0.05        0.50 0.995991984 1.000000000
    3600.00        0.05        0.50 0.991983968 1.000000000
    3600.00        0.05        0.50 0.987975952 1.000000000
    3600.00        0.05        0.50 0.983967936 1.000000000
    3600.00        0.05        0.50 0.979959920 1.000000000
    3600.00        0.05        0.50 0.975951904 1.000000000
    3600.00        0.05        0.50 0.971943888 1.000000000
    3600.00        0.05        0.50 0.967935872 1.000000000
    3600.00        0.05        0.50 0.963927856 1.000000000
    3600.00        0.05        0.50 0.959919840 1.000000000
    3600.00        0.05        0.50 0.955911824 1.000000000
    3600.00        0.05        0.50 0.951903808 1.000000000
    3600.00        0.05        0.50 0.947895792 1.000000000
    3600.00        0.05        0.50 0.943887776 1.000000000
    3600.00        0.05        0.50 0.939879760 1.000000000
    3600.00        0.05        0.50 0.935871743 1.000000000
    3600.00        0.05        0.50 0.931863727 1.000000000
    3600.00        0.05        0.50 0.927855711 1.000000000
    3600.00        0.05        0.50 0.923847695 1.000000000
    3600.00        0.05        0.50 0.919839679 0.999993307
    3600.00        0.05        0.50 0.915831663 0.999977568
    3600.00        0.05        0.50 0.911823647 0.999956466
    3600.00        0.05        0.50 0.907815631 0.999929852
    3600.00        0.05        0.50 0.903807615 0.999899114
    3600.00        0.05        0.50 0.899799599 0.999863424
    3600.00        0.05        0.50 0.895791583 0.999822276
    3600.00        0.05        0.50 0.891783567 0.999778264
    3600.00        0.05        0.50 0.887775551 0.999730459
    3600.00        0.05        0.50 0.883767535 0.999680270
    3600.00        0.05        0.50 0.879759519 0.999627689
    3600.00        0.05        0.50 0.875751503 0.999572018
    3600.00        0.05        0.50 0.871743487 0.999514269
    3600.00        0.05        0.50 0.867735471 0.999453191
    3600.00        0.05        0.50 0.863727455 0.999391633
    3600.00        0.05        0.50 0.859719439 0.999326958
    3600.00        0.05        0.50 0.855711423 0.999261825
    3600.00        0.05        0.50 0.851703407 0.999194139
    3600.00        0.05        0.50 0.847695391 0.999126337
    3600.00        0.05        0.50 0.843687375 0.999058574
    3600.00        0.05        0.50 0.839679359 0.998990041
    3600.00        0.05        0.50 0.835671343 0.998923208
    3600.00        0.05        0.50 0.831663327 0.998856178
    3600.00        0.05        0.50 0.827655311 0.998790076
    3600.00        0.05        0.50 0.823647295 0.998725279
    3600.00        0.05        0.50 0.819639279 0.998661695
    3600.00        0.05        0.50 0.815631263 0.998602379
    3600.00        0.05        0.50 0.811623246 0.998546594
